setting,row,question,pred,string_match,judge,judge_raw
triviaqa_qwen7b,1775,Mitt Romney was Governor of which state 2003-7?,Massachusetts,1,1,correct
triviaqa_qwen7b,1776,For which county did W G Grace play cricket for most of his career?,Somerset,0,0,incorrect
triviaqa_qwen7b,1777,Who were Bolton Wanderers opponents in the first Wembley F.A. Cup Final,Everton,0,0,incorrect
triviaqa_qwen7b,1778,Which late English singer released albums entitled ‘Frank’ and ‘Back to Black’?,Amy Winehouse,1,1,correct
triviaqa_qwen7b,1779,"Which other colour, along with yellow and green appears on the flag of Gabon?",Red,0,0,incorrect
triviaqa_qwen7b,1780,What name was given to a series of thirty evening radio speeches given by US President Franklin D. Roosevelt in 1933 and 1944?,The Fireside Chats,1,1,correct
triviaqa_qwen7b,1781,Which Czech tennis player knocked out Andy Murray in the fourth round of the Men's Singles at the French Open?,Tomas Berdínek,0,0,incorrect
triviaqa_qwen7b,1782,"""Which veteran rock singer released the album """"The Healing Game"""" in 1997?""",Bonnie Raitt,0,0,incorrect
triviaqa_qwen7b,1783,"Who was the third President of the USA, following on from George Washington and John Adams was also famed for his numerous inventions?",Thomas Jefferson,1,1,correct
triviaqa_qwen7b,1784,Which 2004 film was released with the advertising tagline “A romantic comedy – with zombies!”?,Zombieland,0,0,incorrect
triviaqa_qwen7b,1785,The Forest of Arden is in which English county?,Shropshire,0,0,incorrect
triviaqa_qwen7b,1786,In what year was Band-Aid's Do They Know It's Christmas the UK Christmas chart-topping record (bonus point each for the years of reissue success by Band Aid II and Band Aid 20)?,"1984, 2005",1,1,correct
triviaqa_qwen7b,1787,What was the UK #1 single released by the band Stereophonics in 2005?,Stand Down Margaret,0,0,incorrect
triviaqa_qwen7b,1788,Which word begining with V describes the type of image formed when light is reflected from a plane mirror?,Virtual,1,1,correct
triviaqa_qwen7b,1789,"Which villain, played by Richard Kiel, appeared in two James Bond movies, 'The Spy Who Loved Me' and 'Moonraker'?",Jaws,1,0,incorrect
triviaqa_qwen7b,1790,"Disaronno is an 'amaretto' liqueur with a characteristic bitter-almond taste, however it doesn't contain any nuts at all; from the kernel of which fruit does the flavour come?",Sour cherry,0,0,incorrect
triviaqa_qwen7b,1791,Which film starring Reese Witherspoon had the same title as a hit by Lynyrd Skynyrd?,Wild Horses,0,0,incorrect
triviaqa_qwen7b,1792,According to the Kennel Club what is the most popular pedigree dog in Britain,Labrador Retriever,1,1,correct
triviaqa_qwen7b,1793,What was the name of the IBM computer that defeated world chess champion Garry Kasparov in 1997?,Deep Blue,1,1,correct
triviaqa_qwen7b,1794,"""Heinz' 1963 song """"Just Like Eddie"""" was a tribute to whom?""",Eddie Cochran,1,1,correct
triviaqa_qwen7b,1795,"Pistol and Boo, who became internationally famous in 2015, were what?",Internet celebrities,0,0,incorrect
triviaqa_qwen7b,1796,"""What movie featured the Randy Newman song """"You've Got a Friend in Me""""?""",Toy Story,1,1,correct
triviaqa_qwen7b,1797,"In a children's story, who followed little white stones and so reached their home?",Alice,0,0,incorrect
triviaqa_qwen7b,1798,Whose portrait was on the back of the last English pound note issued?,Elizabeth II,0,0,incorrect
triviaqa_qwen7b,1799,Which European country's flag is a blue cross on a white background?,Denmark,0,0,incorrect
triviaqa_qwen7b,1800,"Rathlin Island, off the Northern Ireland coast, was refuge to which Scottish King in 1306?",Robert the Bruce,1,1,correct
triviaqa_qwen7b,1801,The Grand Old Party or GOP is the name for which political party in the USA?,Republican Party,1,1,correct
triviaqa_qwen7b,1802,Jimmy Wales and Larry Sanger founded which website in 2001?,Wikipedia,1,1,correct
triviaqa_qwen7b,1803,What was once the most abundant bird in North America but was driven to extinction in 1914?,Passenger pigeon,1,1,correct
triviaqa_qwen7b,1804,What was President Gerald Ford's middle name?,Robert,0,0,incorrect
triviaqa_qwen7b,1805,"For a proper fraction, the numerator is",less than the denominator,1,1,correct
triviaqa_qwen7b,1806,"Which British periodical was founded by Joseph Addison and Richard Steel in 1711, the current magazine bearing the title was launched in 1828?",The Spectator,1,1,correct
triviaqa_qwen7b,1807,Which famous cowboy was created by George W. Trendle?,Matt Dillon,0,0,incorrect
triviaqa_qwen7b,1808,Who plays the bounty hunter Carson Wells in the 2007 film ‘No Country For Old Men’?,Josh Brolin,0,0,incorrect
triviaqa_qwen7b,1809,Which tennis player born in 1969 won 22 Grand Slam singles titles and Olympic Gold in 1988?,Björn Borg,0,0,incorrect
triviaqa_qwen7b,1810,"In Germany, what is an autobahn?",Highway without speed limits,0,1,correct
triviaqa_qwen7b,1811,Who played the part of 'herman' in the 1960's TV series 'The Munsters'?,Fred Gwynne,1,1,correct
triviaqa_qwen7b,1812,"""The cruise liner """"Costa Concordia"""" sank in the Tyrhenian sea in January 2012 against the rocks of the coast of what island?""","Tuscany, Italy",0,0,incorrect
triviaqa_qwen7b,1813,"What famed British naturalist, born on Feb 12, 1809, wrote a book famously subtitled ""the Preservation of Favoured Races in the Struggle for Life""?",Charles Darwin,1,1,correct
triviaqa_qwen7b,1814,What nationality was sculptor Constantin Brancusi?,Romanian,1,1,correct
triviaqa_qwen7b,1815,"Name the year - Norfolk farmer Tony Martin shootsand kills a 16 year old burglar in his farmhouse, UK fuel protesters almost bring the country to a standstill and Paula Yates and Robin Day both sadly die ?",2002,0,0,incorrect
triviaqa_qwen7b,1816,Which admiral commanded the British fleet sent to repel the Spanish Armada in 1588?,Sir Francis Drake,0,0,incorrect
triviaqa_qwen7b,1817,"What plant, named Olea europaea, is an ancient widely used metaphor for peace?",橄榄树,0,1,correct
triviaqa_qwen7b,1818,"""In which film did Bacall say to Bogart, """"If you want me just whistle""""?""",To Have and Have Not,1,1,correct
triviaqa_qwen7b,1819,Keflavik is the main international airport of which country?,Iceland,1,1,correct
triviaqa_qwen7b,1820,"The pasta, farfalle, is named after which creature?",Butterfly,1,1,correct
triviaqa_qwen7b,1821,"In children's cartoons, which character lives in a pineapple under the sea?",SpongeBob SquarePants,1,1,correct
triviaqa_qwen7b,1822,You have the right to remain silent and Anything you say or do can and will be held against you in a court of law are typical of the wording used by police officers to inform suspects of their rights following what landmark Supreme Court decision of 1966?,Miranda v. Arizona,1,1,correct
triviaqa_qwen7b,1823,What synthetic opioid is used to help treat heroin addiction?,Methadone,1,1,correct
triviaqa_qwen7b,1824,Which US President died in office in July 1850 to be succeeded by his Vice President Millard Fillmore?,Zachher Martin Taylor,0,0,incorrect
triviaqa_qwen7b,1825,A merrythought is one of the popular names for which part of a bird?,wishbone,1,1,correct
triviaqa_qwen7b,1826,"Which religion has ten states of the mind including Neutrality, Rapture, Realization and Bodhisattva?",Buddhism,1,1,correct
triviaqa_qwen7b,1827,"Prior to the introduction of the Euro, which coin was equal to one-hundredth of a German Mark?",Heller,0,0,incorrect
triviaqa_qwen7b,1828,"Which British Prime Ministers death is commemorated on 19th April, Primrose Day?",Winston Churchill,0,0,incorrect
triviaqa_qwen7b,1829,Who played the title role in the 1951 film ‘Captain Horatio Hornblower RN’?,Roddy McDowall,0,0,incorrect
triviaqa_qwen7b,1830,"Which island known as Ynys Gybi in Welsh, lies just off the west coast of Anglesey?",Bryher,0,0,incorrect
triviaqa_qwen7b,1831,In which country is the Sky Train Rail bridge?,Thailand,0,0,incorrect
triviaqa_qwen7b,1832,"Used primarily to talk to the dead (and the scare the snot out of younger siblings), what is the name of the Parker Brothers game that consists of a flat board marked with letters, numbers, and other symbols, and a wooden disc known as a planchette?",Ouija,1,1,correct
triviaqa_qwen7b,1833,Charleston is the capital of which US state?,South Carolina,0,0,incorrect
triviaqa_qwen7b,1834,"During his visit in May 2009, the Pope was urged to complain about the state of what landmark between Israel and Jordan?",Wailing Wall,0,0,incorrect
triviaqa_qwen7b,1835,"Paul McCartney and Heather Mills became parents together, Michael Howard became leader of the Conservative Party and Saddam Hussein was captured. Which year?",2007,0,0,incorrect
triviaqa_qwen7b,1836,The musical ‘Half a Sixpence’ was based on which 1905 novel?,Great Expectations,0,0,incorrect
triviaqa_qwen7b,1837,"In the 2002 FIFA World Cup, which national football team became the first team in the Asian Football Confederation to reach the World Cup semi-finals?",Japan,0,0,incorrect
triviaqa_qwen7b,1838,What epitaph is on Frank Sinatra's tombstone?,Here's to the future,0,0,incorrect
triviaqa_qwen7b,1839,"In mythology, who was condemned to an eternity of rolling a stone up a hill?",Sisyphus,1,1,correct
triviaqa_qwen7b,1840,The name of which month is used for a letter in the phonetic alphabet?,November,1,1,correct
triviaqa_qwen7b,1841,Denmark has a single land border; with which country?,Germany,1,1,correct
triviaqa_qwen7b,1842,Who on TV has played a scarecrow and a Time Lord?,Mark Gatiss,0,0,incorrect
triviaqa_qwen7b,1843,Which English football club play their home games at Craven Cottage?,Fulham FC,1,1,correct
triviaqa_qwen7b,1844,The Tivoli Gardens are a tourist attraction in which city?,Copenhagen,1,1,correct
triviaqa_qwen7b,1845,Which motorway links Coventry to Leicester?,M69,1,1,correct
triviaqa_qwen7b,1846,In which state of the US is it illegal to mis-pronounce the name of the state?,Maine,0,0,incorrect
triviaqa_qwen7b,1847,"What speaker component is used to produce the highest audio frequencies, usually between 2,000HZ and 20,000HZ?",Tweeter,1,1,correct
triviaqa_qwen7b,1848,What common substance has the chemical formula NaCl?,Table salt,1,1,correct
triviaqa_qwen7b,1849,Hans Langsdorff commanded which pocket battleship in WWII?,Berlin,0,0,incorrect
triviaqa_qwen7b,1850,"""What profession requires the artist to know about """"F stops""""?""",Photographer,0,1,correct
triviaqa_qwen7b,1851,Which League 2 football team play home games at the New York Stadium?,New York City FC,0,0,incorrect
triviaqa_qwen7b,1852,Whose armies were defeated at the Battle of Waterloo in 1815?,Napoleon Bonaparte's armies,1,1,correct
triviaqa_qwen7b,1853,Who was the driver of the limousine at the time of Diana Princess of Wales' death?,驾驶黛安娜王妃灵车的是驾驶者驾驶者驾驶者驾驶者。这里的“驾驶者”重复出现,0,0,incorrect
triviaqa_qwen7b,1854,What was the more famous two word name of American singer and ukele player who had the real name Herbert Khaury. In 1968 he released a classic version of a popular song which he sang in a high pitched voice?,Herb Alpert,0,0,incorrect
triviaqa_qwen7b,1855,"In the novel Rebecca, who is housekeeper at Manderlay?",Mrs. Danvers,1,1,correct
triviaqa_qwen7b,1856,Which spirit is the base of the cocktails Planter’s Punch and Sundowner?,Rum,1,1,correct
triviaqa_qwen7b,1857,What airline had two high-profile plane crashes in 2014?,Malays Airlines,0,1,correct
triviaqa_qwen7b,1858,"What, traditionally, would a Cordwainer make?",Shoes,1,1,correct
triviaqa_qwen7b,1859,"Founded in 1900, in what sport is the Davis Cup played for?",Tennis,1,1,correct
triviaqa_qwen7b,1860,"In what year did Torville and Dean (Jane and Christopher) win their first Olympic gold, scoring 12 perfect sixes in their free-dance routine?",1984,1,1,correct
triviaqa_qwen7b,1861,The still-used ancient unit of weight equating roughly to 0.065 gms or 65 milligrams is a?,Grain,1,1,correct
triviaqa_qwen7b,1862,Which British athlete won the Men's 400 metre Olympic Gold Medal in 1968?,Chris Chataway,0,0,incorrect
triviaqa_qwen7b,1863,Lysergic Acid Diethylamide is better known by what abbreviated name?,LSD,1,1,correct
triviaqa_qwen7b,1864,What is the name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’?,Field-Marshal Sir George Melchett,0,0,incorrect
triviaqa_qwen7b,1865,"What is the most common blood type in humans? A, B or O?",O,1,1,correct
triviaqa_qwen7b,1866,What was Ian Fleming’s first Bond book,Casino Royale,1,1,correct
triviaqa_qwen7b,1867,"To within a year either side, in which year was the complete English FA Cup Final first shown live on television?",1968,0,0,incorrect
triviaqa_qwen7b,1868,"What name is given to the bridge design, such as Tower Bridge, with a divided lifting roadway?",Bascule bridge,1,1,correct
triviaqa_qwen7b,1869,The willow tree belongs to which genus?,Salix,1,1,correct
triviaqa_qwen7b,1870,In which city was the rock star Michael Hutchence found dead in 1997 ?,Sydney,1,1,correct
triviaqa_qwen7b,1871,Whose portrait (apart from the Queen) appeared on the now defunct one pound note?,Charles Darwin,0,0,incorrect
triviaqa_qwen7b,1872,"""Which Pixar character's first attempt to fly is comically described as """"falling with style""""?""",Buzz Lightyear,1,1,correct
triviaqa_qwen7b,1873,"Which 590 mile long river rises on France's 'Langres Plateau', enters Belgium at Givet, then flows across that country to Holland and thence to the North Sea?",Meuse River,1,1,correct
triviaqa_qwen7b,1874,"What formal menswear, often abbreviated to three letters, is named after a New York park where it was first worn in the 1880s?",Harristown,0,0,incorrect
triviaqa_qwen7b,1875,"How many of his 45 races did Mike Hawthorn, a former Formula One motor racing world champion, win?",3,1,1,correct
triviaqa_qwen7b,1876,Sea World is in Mission Bay Park in which US city?,San Diego,1,1,correct
triviaqa_qwen7b,1877,For which bank was Nick Leeson working at the time of his criminal dealings?,Barclays's,0,0,incorrect
triviaqa_qwen7b,1878,In which activity were hickory and persimmon replaced by graphite and titanium?,Golf club manufacturing,1,1,correct
triviaqa_qwen7b,1879,What are the narrow bands of strong winds called which move around the world between about six and twelve miles high?,Jet streams,1,1,correct
triviaqa_qwen7b,1880,"In which sport is April 15th celebrated as 'Jackie Robinson Day', to remember the day in 1947 when he became the first black player of the modern era?",Baseball,1,1,correct
triviaqa_qwen7b,1881,'John Paul II International Airport' serves which Polish city?,Kraków,1,1,correct
triviaqa_qwen7b,1882,Which edible nut is found on a variety of Hickory Tree?,Pecan,1,1,correct
triviaqa_qwen7b,1883,US professional wrestler and actor Terry Gene Bollea is better known by what name?,Triple H,0,0,incorrect
triviaqa_qwen7b,1884,"Donald Neilson was a notorious figure in the 1970's, but how was he better known?","Donald ""Scab"" Neilson",0,0,incorrect
triviaqa_qwen7b,1885,Who was the Beano’s Redskin Chum?,Tubby,0,0,incorrect
triviaqa_qwen7b,1886,On which Scottish island was former Labour party leader John Smith laid to rest?,Islay,0,0,incorrect
triviaqa_qwen7b,1887,"What can be a river, a sportswear company, or a university?",Name,0,0,incorrect
